utilization.type,state,year,quarter,suppression,proper_ndc,gennme,prodnme,numberrx,yearQuarter
FFSU,UT,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
MCOU,UT,2020,1,F,00069046856,Varenicline,CHANTIX,21,2020
MCOU,UT,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
MCOU,UT,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
MCOU,UT,2020,2,F,00069046856,Varenicline,CHANTIX,17,2020.25
FFSU,VA,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,VA,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
FFSU,VA,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
MCOU,VA,2020,4,F,00069046856,Varenicline,CHANTIX,205,2020.75
MCOU,VA,2020,3,F,00069046856,Varenicline,CHANTIX,185,2020.5
MCOU,VA,2020,2,F,00069046856,Varenicline,CHANTIX,171,2020.25
MCOU,VA,2020,1,F,00069046856,Varenicline,CHANTIX,254,2020
FFSU,VT,2020,2,F,00069046856,Varenicline,CHANTIX,29,2020.25
FFSU,VT,2020,1,F,00069046856,Varenicline,CHANTIX,25,2020
FFSU,VT,2020,4,F,00069046856,Varenicline,CHANTIX,31,2020.75
FFSU,VT,2020,3,F,00069046856,Varenicline,CHANTIX,43,2020.5
FFSU,WA,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
FFSU,WA,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,WA,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
FFSU,WA,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
MCOU,WA,2020,1,F,00069046856,Varenicline,CHANTIX,186,2020
MCOU,WA,2020,4,F,00069046856,Varenicline,CHANTIX,148,2020.75
MCOU,WA,2020,3,F,00069046856,Varenicline,CHANTIX,144,2020.5
MCOU,WA,2020,2,F,00069046856,Varenicline,CHANTIX,155,2020.25
FFSU,CA,2020,1,F,00069046856,Varenicline,CHANTIX,139,2020
FFSU,CA,2020,2,F,00069046856,Varenicline,CHANTIX,138,2020.25
FFSU,CA,2020,3,F,00069046856,Varenicline,CHANTIX,106,2020.5
FFSU,CA,2020,4,F,00069046856,Varenicline,CHANTIX,131,2020.75
MCOU,CA,2020,2,F,00069046856,Varenicline,CHANTIX,504,2020.25
MCOU,CA,2020,3,F,00069046856,Varenicline,CHANTIX,509,2020.5
MCOU,CA,2020,4,F,00069046856,Varenicline,CHANTIX,470,2020.75
MCOU,CA,2020,1,F,00069046856,Varenicline,CHANTIX,608,2020
FFSU,WI,2020,3,F,00069046856,Varenicline,CHANTIX,139,2020.5
FFSU,WI,2020,4,F,00069046856,Varenicline,CHANTIX,160,2020.75
FFSU,WI,2020,1,F,00069046856,Varenicline,CHANTIX,146,2020
FFSU,WI,2020,2,F,00069046856,Varenicline,CHANTIX,137,2020.25
FFSU,WV,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,WV,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
FFSU,WV,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
FFSU,WV,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
FFSU,WY,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
FFSU,WY,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,WY,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
FFSU,WY,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
FFSU,DC,2020,3,F,00069046856,Varenicline,CHANTIX,14,2020.5
FFSU,DC,2020,2,F,00069046856,Varenicline,CHANTIX,17,2020.25
FFSU,DC,2020,1,F,00069046856,Varenicline,CHANTIX,19,2020
FFSU,DC,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
MCOU,DC,2020,2,F,00069046856,Varenicline,CHANTIX,16,2020.25
MCOU,DC,2020,3,F,00069046856,Varenicline,CHANTIX,17,2020.5
MCOU,DC,2020,1,F,00069046856,Varenicline,CHANTIX,18,2020
MCOU,DC,2020,4,F,00069046856,Varenicline,CHANTIX,25,2020.75
MCOU,DE,2020,3,F,00069046856,Varenicline,CHANTIX,24,2020.5
MCOU,DE,2020,1,F,00069046856,Varenicline,CHANTIX,16,2020
MCOU,DE,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
MCOU,DE,2020,4,F,00069046856,Varenicline,CHANTIX,15,2020.75
MCOU,FL,2020,2,F,00069046856,Varenicline,CHANTIX,111,2020.25
MCOU,RI,2020,2,F,00069046856,Varenicline,CHANTIX,23,2020.25
FFSU,LA,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
MCOU,NY,2020,4,F,00069046856,Varenicline,CHANTIX,904,2020.75
MCOU,CO,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,FL,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
FFSU,CO,2020,4,F,00069046856,Varenicline,CHANTIX,66,2020.75
FFSU,NY,2020,1,F,00069046856,Varenicline,CHANTIX,85,2020
MCOU,NJ,2020,3,F,00069046856,Varenicline,CHANTIX,153,2020.5
MCOU,CO,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
MCOU,CO,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
FFSU,NJ,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
FFSU,MA,2020,2,F,00069046856,Varenicline,CHANTIX,138,2020.25
FFSU,LA,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
MCOU,FL,2020,3,F,00069046856,Varenicline,CHANTIX,102,2020.5
MCOU,NE,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,CO,2020,3,F,00069046856,Varenicline,CHANTIX,66,2020.5
MCOU,NE,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
MCOU,LA,2020,1,F,00069046856,Varenicline,CHANTIX,193,2020
MCOU,RI,2020,3,F,00069046856,Varenicline,CHANTIX,28,2020.5
FFSU,ID,2020,2,F,00069046856,Varenicline,CHANTIX,102,2020.25
MCOU,MA,2020,2,F,00069046856,Varenicline,CHANTIX,175,2020.25
MCOU,RI,2020,1,F,00069046856,Varenicline,CHANTIX,26,2020
MCOU,FL,2020,4,F,00069046856,Varenicline,CHANTIX,120,2020.75
FFSU,AL,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,FL,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
MCOU,HI,2020,4,F,00069046856,Varenicline,CHANTIX,15,2020.75
MCOU,MA,2020,1,F,00069046856,Varenicline,CHANTIX,172,2020
FFSU,MA,2020,3,F,00069046856,Varenicline,CHANTIX,109,2020.5
MCOU,HI,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
MCOU,LA,2020,2,F,00069046856,Varenicline,CHANTIX,130,2020.25
FFSU,CT,2020,3,F,00069046856,Varenicline,CHANTIX,165,2020.5
FFSU,FL,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
MCOU,LA,2020,3,F,00069046856,Varenicline,CHANTIX,119,2020.5
FFSU,MA,2020,1,F,00069046856,Varenicline,CHANTIX,181,2020
FFSU,CT,2020,1,F,00069046856,Varenicline,CHANTIX,225,2020
FFSU,AL,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
MCOU,NJ,2020,1,F,00069046856,Varenicline,CHANTIX,181,2020
MCOU,HI,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
MCOU,RI,2020,4,F,00069046856,Varenicline,CHANTIX,36,2020.75
MCOU,NY,2020,1,F,00069046856,Varenicline,CHANTIX,1019,2020
MCOU,CO,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
MCOU,NY,2020,3,F,00069046856,Varenicline,CHANTIX,810,2020.5
MCOU,LA,2020,4,F,00069046856,Varenicline,CHANTIX,114,2020.75
FFSU,NY,2020,2,F,00069046856,Varenicline,CHANTIX,69,2020.25
FFSU,CT,2020,4,F,00069046856,Varenicline,CHANTIX,208,2020.75
MCOU,NJ,2020,4,F,00069046856,Varenicline,CHANTIX,123,2020.75
FFSU,CT,2020,2,F,00069046856,Varenicline,CHANTIX,194,2020.25
MCOU,NY,2020,2,F,00069046856,Varenicline,CHANTIX,826,2020.25
MCOU,NJ,2020,2,F,00069046856,Varenicline,CHANTIX,132,2020.25
FFSU,CO,2020,2,F,00069046856,Varenicline,CHANTIX,68,2020.25
FFSU,FL,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
FFSU,LA,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
MCOU,NE,2020,4,T,00069046856,Varenicline,CHANTIX,0,2020.75
FFSU,ID,2020,4,F,00069046856,Varenicline,CHANTIX,72,2020.75
FFSU,NJ,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,ID,2020,1,F,00069046856,Varenicline,CHANTIX,83,2020
FFSU,NY,2020,4,F,00069046856,Varenicline,CHANTIX,48,2020.75
MCOU,HI,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
MCOU,FL,2020,1,F,00069046856,Varenicline,CHANTIX,152,2020
MCOU,NE,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
FFSU,MA,2020,4,F,00069046856,Varenicline,CHANTIX,127,2020.75
FFSU,RI,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
FFSU,NJ,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
FFSU,AL,2020,2,T,00069046856,Varenicline,CHANTIX,0,2020.25
FFSU,ID,2020,3,F,00069046856,Varenicline,CHANTIX,91,2020.5
FFSU,AL,2020,3,T,00069046856,Varenicline,CHANTIX,0,2020.5
MCOU,MA,2020,4,F,00069046856,Varenicline,CHANTIX,197,2020.75
MCOU,MA,2020,3,F,00069046856,Varenicline,CHANTIX,179,2020.5
FFSU,RI,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,NY,2020,3,F,00069046856,Varenicline,CHANTIX,63,2020.5
FFSU,LA,2020,1,T,00069046856,Varenicline,CHANTIX,0,2020
FFSU,CO,2020,1,F,00069046856,Varenicline,CHANTIX,74,2020
FFSU,DC,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,DC,2021,1,F,00069046856,Varenicline,CHANTIX,25,2021
MCOU,KS,2021,1,F,00069046856,Varenicline,CHANTIX,17,2021
FFSU,KY,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,KY,2021,1,F,00069046856,Varenicline,CHANTIX,71,2021
FFSU,LA,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,LA,2021,1,F,00069046856,Varenicline,CHANTIX,135,2021
FFSU,MA,2021,1,F,00069046856,Varenicline,CHANTIX,121,2021
FFSU,MD,2021,1,F,00069046856,Varenicline,CHANTIX,199,2021
MCOU,MA,2021,1,F,00069046856,Varenicline,CHANTIX,164,2021
FFSU,ME,2021,1,F,00069046856,Varenicline,CHANTIX,141,2021
MCOU,MI,2021,1,F,00069046856,Varenicline,CHANTIX,302,2021
FFSU,MI,2021,1,F,00069046856,Varenicline,CHANTIX,21,2021
FFSU,MN,2021,1,F,00069046856,Varenicline,CHANTIX,15,2021
FFSU,MO,2021,1,F,00069046856,Varenicline,CHANTIX,106,2021
MCOU,MN,2021,1,F,00069046856,Varenicline,CHANTIX,128,2021
MCOU,MS,2021,1,F,00069046856,Varenicline,CHANTIX,14,2021
FFSU,MS,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,DE,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,MT,2021,1,F,00069046856,Varenicline,CHANTIX,16,2021
FFSU,NC,2021,1,F,00069046856,Varenicline,CHANTIX,122,2021
FFSU,ND,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,NE,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,NJ,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,NJ,2021,1,F,00069046856,Varenicline,CHANTIX,80,2021
MCOU,NM,2021,1,F,00069046856,Varenicline,CHANTIX,63,2021
FFSU,NM,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,NV,2021,1,F,00069046856,Varenicline,CHANTIX,26,2021
FFSU,NV,2021,1,F,00069046856,Varenicline,CHANTIX,15,2021
FFSU,NY,2021,1,F,00069046856,Varenicline,CHANTIX,51,2021
MCOU,NY,2021,1,F,00069046856,Varenicline,CHANTIX,861,2021
MCOU,FL,2021,1,F,00069046856,Varenicline,CHANTIX,168,2021
FFSU,FL,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,OH,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,OK,2021,1,F,00069046856,Varenicline,CHANTIX,21,2021
MCOU,OH,2021,1,F,00069046856,Varenicline,CHANTIX,256,2021
FFSU,OR,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,OR,2021,1,F,00069046856,Varenicline,CHANTIX,101,2021
FFSU,PA,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,PA,2021,1,F,00069046856,Varenicline,CHANTIX,243,2021
MCOU,RI,2021,1,F,00069046856,Varenicline,CHANTIX,39,2021
FFSU,RI,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,SD,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,SC,2021,1,F,00069046856,Varenicline,CHANTIX,18,2021
FFSU,SC,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,TN,2021,1,F,00069046856,Varenicline,CHANTIX,66,2021
MCOU,TX,2021,1,F,00069046856,Varenicline,CHANTIX,164,2021
FFSU,TX,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,UT,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,GA,2021,1,F,00069046856,Varenicline,CHANTIX,32,2021
MCOU,UT,2021,1,F,00069046856,Varenicline,CHANTIX,15,2021
MCOU,GA,2021,1,F,00069046856,Varenicline,CHANTIX,13,2021
MCOU,VA,2021,1,F,00069046856,Varenicline,CHANTIX,206,2021
FFSU,WA,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,VT,2021,1,F,00069046856,Varenicline,CHANTIX,35,2021
MCOU,WA,2021,1,F,00069046856,Varenicline,CHANTIX,118,2021
FFSU,WI,2021,1,F,00069046856,Varenicline,CHANTIX,156,2021
FFSU,WV,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,AK,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,WY,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,AL,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,AR,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,AR,2021,1,F,00069046856,Varenicline,CHANTIX,29,2021
MCOU,AZ,2021,1,F,00069046856,Varenicline,CHANTIX,90,2021
FFSU,CA,2021,1,F,00069046856,Varenicline,CHANTIX,113,2021
MCOU,HI,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,CA,2021,1,F,00069046856,Varenicline,CHANTIX,482,2021
MCOU,CO,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,CO,2021,1,F,00069046856,Varenicline,CHANTIX,89,2021
FFSU,CT,2021,1,F,00069046856,Varenicline,CHANTIX,236,2021
FFSU,IA,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,ID,2021,1,F,00069046856,Varenicline,CHANTIX,95,2021
MCOU,IA,2021,1,F,00069046856,Varenicline,CHANTIX,59,2021
MCOU,IL,2021,1,F,00069046856,Varenicline,CHANTIX,130,2021
FFSU,IL,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
FFSU,IN,2021,1,T,00069046856,Varenicline,CHANTIX,0,2021
MCOU,IN,2021,1,F,00069046856,Varenicline,CHANTIX,258,2021
MCOU,KY,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,32,2015.75
MCOU,CA,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,62,2015.5
MCOU,AZ,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,500,2015.75
MCOU,FL,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,338,2015.75
FFSU,AK,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,45,2015.75
FFSU,FL,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,20,2015.75
MCOU,MA,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,499,2015.75
FFSU,AR,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,154,2015.75
MCOU,OH,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,38,2015.5
FFSU,VA,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,MS,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,TN,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,NM,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,AL,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,MA,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,OH,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,OR,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,SD,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,UT,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,VA,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,MN,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,NJ,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,OR,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,WA,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,AZ,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,WV,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,NJ,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,WY,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
MCOU,MN,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,529,2015.75
FFSU,MD,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,98,2015.75
FFSU,MD,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,12,2015.5
FFSU,SC,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,ME,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,MI,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,VA,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,IN,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,AK,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,MI,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,30,2015.5
MCOU,SC,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,PA,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,UT,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
MCOU,LA,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,NE,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,WA,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,NH,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
MCOU,WI,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,KY,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,MS,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,DE,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,GA,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
MCOU,DC,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,PA,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,DC,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,IA,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,FL,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,RI,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,NV,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,KY,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,IN,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,NH,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,MA,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,CO,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,MS,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,WV,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,AR,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,GA,2015,4,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.75
FFSU,WV,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,IL,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
MCOU,FL,2015,3,T,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,0,2015.5
FFSU,NY,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,13,2015.5
FFSU,CT,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,654,2015.75
FFSU,CT,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,27,2015.5
MCOU,NY,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,158,2015.5
FFSU,MA,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,170,2015.75
FFSU,CO,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,222,2015.75
FFSU,NY,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,132,2015.75
FFSU,OH,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,58,2015.75
FFSU,MT,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,26,2015.75
MCOU,IL,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,165,2015.75
MCOU,ND,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,27,2015.75
FFSU,MO,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,299,2015.75
MCOU,OR,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,512,2015.75
MCOU,LA,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,138,2015.75
MCOU,KS,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,74,2015.75
MCOU,PA,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,458,2015.75
MCOU,WV,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,29,2015.75
MCOU,WA,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,353,2015.75
FFSU,IL,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,232,2015.75
FFSU,WI,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,540,2015.75
FFSU,IA,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,216,2015.75
FFSU,NE,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,38,2015.75
FFSU,NC,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,372,2015.75
FFSU,IN,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,19,2015.75
MCOU,MN,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,35,2015.5
MCOU,NV,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,24,2015.75
MCOU,MI,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,434,2015.75
MCOU,SC,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,60,2015.75
FFSU,VT,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,71,2015.75
MCOU,NJ,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,234,2015.75
FFSU,OR,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,37,2015.75
MCOU,IN,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,757,2015.75
MCOU,NH,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,118,2015.75
MCOU,OH,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,1605,2015.75
FFSU,CA,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,19,2015.5
MCOU,UT,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,45,2015.75
MCOU,NM,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,88,2015.75
FFSU,NC,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,34,2015.5
FFSU,OK,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,126,2015.75
FFSU,MO,2015,3,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,16,2015.5
FFSU,TN,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,209,2015.75
FFSU,NV,2015,4,F,00069046903,Varenicline,CHANTIX CONTINUING MONTH BOX,92,2015.75
